docket_id,video_key,video_url,platform,speaker,speaker_type,video_title,published_date,milestone_window,video_duration_sec,view_count,like_count,claim_uid,claim_number,timestamp,timestamp_seconds,video_link_at_time,speaker_quote,claim,claim_type,topic,about,verdict_at_publish,model_suggests_outdated,currency_status,currency_source,confidence,verdict_basis,ai_explanation,evidence_1_version,evidence_1_citation,evidence_1_section,evidence_1_text,evidence_1_link,evidence_2_version,evidence_2_citation,evidence_2_section,evidence_2_text,evidence_2_link,analyst_review_status,analyst_verdict,analyst_outdated,analyst_note,model,checked_at
ICEB-2025-0001,ONXytyxMyoM,https://www.youtube.com/watch?v=ONXytyxMyoM,YouTube,Bloomberg Television,news_outlet,US Student Visa Rules Tighten With New 4-Year Limit,2026-07-17,final_rule,202,69795,310,c12770c0d7c1,9,2:07,127,https://www.youtube.com/watch?v=ONXytyxMyoM&t=127s,You can only imagine that fewer and fewer international students would find the US an attractive place to go to school.,The new rule and related policies may reduce the attractiveness of the U.S. as a destination for international students.,prediction,other,other,Not checked,False,,,,,"prediction, not a factual claim",,,,,,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:38:56
ICEB-2025-0001,ONXytyxMyoM,https://www.youtube.com/watch?v=ONXytyxMyoM,YouTube,Bloomberg Television,news_outlet,US Student Visa Rules Tighten With New 4-Year Limit,2026-07-17,final_rule,202,69795,310,37dfb7cdc179,10,2:21,141,https://www.youtube.com/watch?v=ONXytyxMyoM&t=141s,The United States under the Trump administration has taken a much stricter approach to immigration policy... that sort of extends to a broader approach toward immigration enforcement... student visas is obviously a significant part of that.,"The Trump administration took a stricter approach to immigration policy, which is reflected in the new student visa rules.",fact,other,other,Supported,False,Still current,AI suggestion,0.9,both,"The passages from both the proposed and final rules describe new restrictions and changes to student visa policies, such as limiting transfers, requiring fixed admission periods instead of duration of status, and implementing more frequent application requirements. This reflects a stricter regulatory approach to student visas. The timeline shows the final rule was published on 2026-07-17, the same date as the source's publication, confirming the claim is accurate at that time. The claim about the Trump administration's stricter approach, as reflected in the new student visa rules, is consistent with the regulatory changes described, which embody a stricter enforcement stance. No later timeline events or final rule changes invalidate this claim, though the rule was postponed before effective date.",v1,90 FR 42087,ii. Changes in Educational Objectives,DHS has also observed a pattern of students immediately transferring schools or changing educational levels or programs of study upon their arrival in the United States. These students often use an admission letter and Form I-20 from a well-known school to increase their odds of obtaining a student visa and then immediately request a transfer to their intended school or program of study once they ,https://www.federalregister.gov/citation/90-FR-42087,v1,90 FR 42089,ii. Changes in Educational Objectives,"DHS believes these proposals would encourage F-1 students to complete the programs of study for which they were admitted to the United States and to only pursue additional programs of study that demonstrate an upward progression in degree levels, which is expected from a qualified bona fide student who is coming to the United States temporarily and solely to pursue a course of study. The Departmen",https://www.federalregister.gov/citation/90-FR-42089,pending,,,,gpt-4.1-mini,2026-09-24T18:38:56
ICEB-2025-0001,ONXytyxMyoM,https://www.youtube.com/watch?v=ONXytyxMyoM,YouTube,Bloomberg Television,news_outlet,US Student Visa Rules Tighten With New 4-Year Limit,2026-07-17,final_rule,202,69795,310,6a0579b90ec5,11,2:56,176,https://www.youtube.com/watch?v=ONXytyxMyoM&t=176s,"There is a program, the OTP program, that's... under investigation for fraud... does raise the possibility that... there's going to be further tightening on the types of visas that students earn in programs that students can achieve in the future in the United States.","There is an ongoing fraud investigation related to the OTP program, which may lead to further tightening of student visa restrictions.",fact,other,other,Not in rule text,False,,,0.7,both,"The passages from both the proposed and final rules discuss fraud and abuse concerns related to the F-1 student visa program, including ""pay-to-stay"" schemes and school complicity in fraud. They describe ongoing concerns and prosecutions but do not explicitly mention an ""ongoing fraud investigation"" specifically targeting the OTP program or state that such an investigation may lead to further tightening of student visa restrictions. The timeline shows the final rule was published on 2026-07-17, the same date as the source, but no direct reference to an OTP fraud investigation is made in the rule text. Therefore, the claim is not directly confirmed or refuted by the rule text or timeline, only related fraud concerns are discussed.",v1,90 FR 42078,ii. Risks Within the F Classification,"DHS believes it can mitigate fraud risks in part through, as this rule proposes, setting the authorized admission and extension periods for F nonimmigrants as the length of the F nonimmigrant's specific program, not to exceed a 4-year period. It would establish a mechanism for immigration officers to assess these nonimmigrants at defined periods (such as when applying for an EOS in the United Stat",https://www.federalregister.gov/citation/90-FR-42078,v1,90 FR 42094,vii. School Transfers and Changes in Educational Objectives,"As discussed above, a significant concern with the current D/S framework is that it has enabled fraudulent âpay-to-stayâ schemes in which students were falsely reported as maintaining status in return for cash payments to DSOs. In some cases, school owners have operated multiple schools and transferred students between these schools to conceal this fraud. For example, in 2018, a defendant was ",https://www.federalregister.gov/citation/90-FR-42094,pending,,,,gpt-4.1-mini,2026-09-24T18:38:56
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,84e7bfbcb7d3,1,0:08,8,https://www.youtube.com/watch?v=8wwO343OOzI&t=8s,"On July 17, 2026, the Department of Homeland Security announced a major change, removing duration of status, or D-slash-S, for F-1 and J-1 visa holders.","The Department of Homeland Security announced on July 17, 2026, the removal of duration of status (D/S) for F-1 and J-1 visa holders.",fact,fixed admission periods,rule_content,Supported,True,Outdated,AI suggestion,0.95,both,"The final rule published on July 17, 2026 (passage 4) explicitly states that DHS is amending regulations to change F and J visa admission periods from duration of status (D/S) to fixed time periods. This directly confirms the claim that DHS announced removal of D/S for F-1 and J-1 visa holders on that date. The proposed rule (passages 1-3) also discusses this change as a proposal before the finalization. The timeline confirms the final rule publication date as 2026-07-17, matching the claim. There is no indication that the claim is false or only partly true at the source publish date (2026-08-06). However, a later event on 2026-09-14 shows a court postponement preventing the rule from taking effect, which does not change the fact that DHS announced the removal on the claimed date, only its implementation status.",v1,90 FR 42100,H. Change of Status,"DHS is proposing to add two provisions to 8 CFR part 248, which governs changes of status. First, DHS is proposing to clarify that aliens who were granted a change to F or J status before the effective date of the final rule, and are applying for admission as an F or J after the final rule's effective date may be admitted up to the program end date as noted on the Form I-20 or DS-2019 that accompa",https://www.federalregister.gov/citation/90-FR-42100,v1,90 FR 42107,Regulatory text Â§â214.1,(1) Transition from duration of status admission to a fixed admission period for aliens properly maintaining F and J status on [DHS WILL INSERT DATE 60 DAYS AFTER DATE OF PUBLICATION OF THE FINAL RULE]. Aliens with F or J status who are properly maintaining their status on [DHS WILL INSERT DATE 60 DAYS AFTER DATE OF PUBLICATION OF THE FINAL RULE] and who were admitted for duration of status are au,https://www.federalregister.gov/citation/90-FR-42107,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,37164ddbe417,2,0:21,21,https://www.youtube.com/watch?v=8wwO343OOzI&t=21s,"Starting September 15, 2026, instead of being admitted for the length of your program, you'll be admitted for a fixed period of time.","Starting September 15, 2026, F-1 and J-1 visa holders will be admitted for a fixed period of time instead of the length of their program.",fact,fixed admission periods,rule_content,Contradicted,False,,,0.95,both,"The proposed rule (v1) and final rule (v2) passages consistently state that F-1 and J-1 visa holders will be admitted for the length of their program as listed on their Form I-20 or DS-2019, up to a maximum of 4 years, plus 30-day arrival and departure periods. There is no indication that starting September 15, 2026, admission will be for a fixed period of time instead of the length of the program. The timeline shows the final rule effective date is September 15, 2026, but a court postponed the rule on September 14, 2026, before it took effect. The claim contradicts the rule text, which confirms admission is based on program length, not a fixed period unrelated to program length.",v1,90 FR 42095,1. Principal Applicants,"The proposed revisions to the J regulations at 8 CFR closely align with the proposed changes for F nonimmigrants. Under proposed 8 CFR 214.2(j)(1), J exchange visitors would be able to receive an initial period of admission not to exceed the program end date as stated on the Form DS-2019, up to a period of 4 years. Currently, the permissible initial time periods for J program categories (as oppose",https://www.federalregister.gov/citation/90-FR-42095,v1,90 FR 42082,A. General Period of Admission for F and J Nonimmigrants,"This proposed rule would clarify how the periods of admission will be calculated for F-1 and J-1 nonimmigrants. Specifically, DHS proposes adding wording to 8 CFR 214.2(f)(5)(i), (f)(7)(vi) and (j)(1)(iv)(C) clarifying that the 30-day period before the indicated report date or program start date and 30 additional days following the program end date or 4-year maximum period of admission do not coun",https://www.federalregister.gov/citation/90-FR-42082,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,306d2b7960a2,3,0:38,38,https://www.youtube.com/watch?v=8wwO343OOzI&t=38s,"Keeping your documents valid has never been more critical. Your Form I-20, I-94 record, and passport must remain up to date throughout your studies.","F-1 and J-1 visa holders must keep their Form I-20, I-94 record, and passport valid and up to date throughout their studies under the new rule.",fact,extension-of-stay procedures,rule_content,Partly supported,False,Still current,AI suggestion,0.9,v2,"The passages from both the proposed (v1) and final (v2) rules require F-1 and J-1 visa holders to submit updated and properly endorsed Forms I-20 or DS-2019 when filing extensions or changes of status, indicating the importance of keeping these documents current. Passage 5 (v2) emphasizes the I-94 record as the official document reflecting the authorized admission period, implying it must be kept valid and up to date. Passage 6 (v2) advises carrying Form I-797C and the Form I-20 or DS-2019 when traveling, reinforcing the need to maintain valid documentation. However, none of the passages explicitly state that the passport must be kept valid and up to date throughout the studies, only the Forms I-20, DS-2019, and I-94 are mentioned in regulatory text or discussion. The timeline shows the final rule was published before the source date, so the claim can be checked against the final rule. The claim is partly accurate at the source publish date because the rule text clearly requires maintaining valid Forms I-20, DS-2019, and I-94, but does not explicitly require keeping the passport valid and up to date throughout studies. There is no change after the source publish date that would affect this claim.",v2,91 FR 45126,Regulatory text Â§â214.2,"(iii) USCIS application â(A) Form. An F-1 student must file an extension of stay application using the form and in the manner designated by USCIS, including submitting the updated, properly endorsed Form I-20 or successor form; submitting evidence of sufficient funds to cover expenses; appearing for any biometrics collection required by 8 CFR 103.16; and remitting the appropriate fee. The F-1 st",https://www.federalregister.gov/citation/91-FR-45126,v2,91 FR 45105,3. Preparation for Departure,"DHS has also retained its proposal to clarify that an F-1 student who has completed a course of study and any authorized practical training will be allowed an additional 30day departure period which is reflected in the AUD on the Form I-94 (or successor form), or the expiration date noted on the EAD (Form I-766 or successor form) plus the 30-day departure period, as applicable, to prepare for depa",https://www.federalregister.gov/citation/91-FR-45105,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,8ebe16370698,4,0:56,56,https://www.youtube.com/watch?v=8wwO343OOzI&t=56s,"First, if you need extra time to complete your degree, request a program extension before your I-20 expires. It's essential to start early.",Visa holders need to request a program extension before their I-20 expires if they need extra time to complete their degree.,fact,extension-of-stay procedures,rule_content,Supported,False,Still current,AI suggestion,0.95,v2,"The passages from both the proposed (v1) and final (v2) rules clearly state that a student must request a program extension before the program end date on the Form I-20 to be eligible for an extension of stay (EOS). The final rule (passages 4 and 6) explicitly requires USCIS to receive the extension request prior to the program end date noted on the Form I-20, matching the claim that visa holders need to request the extension before their I-20 expires. The timeline shows the final rule was published before the source date, so the claim is accurate as of the source's publish date and is based on the final rule text. There is no indication that this requirement changed after the source publication date, though the rule was postponed from taking effect, that does not change the claim's accuracy about the requirement to request before the I-20 expires.",v2,91 FR 45048,5. Leave of Absence,"Further, this final rule provides that if the student is unable to complete his or her program of study by the end date indicated on his or her Form I-20 due to compelling academic reasons, documented illness or medical condition and/or circumstances beyond the student's control, the student may apply for an EOS from USCIS. See new 8 CFR 214.2(f)(7). The student should carefully consider the timin",https://www.federalregister.gov/citation/91-FR-45048,v2,91 FR 45109,5. New Process for EOS Application,"Where the alien requests a recommendation to extend the program end date, the DSO could only make a recommendation to extend the program if the alien requested the extension before the program end date noted on the most recent Form I-20, or successor form. Additionally, consistent with changes throughout this rule, once the DSO recommends the extension of the program, the alien would need to timel",https://www.federalregister.gov/citation/91-FR-45109,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,224f2010cd84,5,1:07,67,https://www.youtube.com/watch?v=8wwO343OOzI&t=67s,"Contact your international student advisor, ideally at least 180 days before your I-20 program end date or your admit until date, to discuss your options or to apply for an extension of stay.",Students should contact their international student advisor at least 180 days before their I-20 program end date or admit until date to discuss options or apply for an extension of stay.,fact,extension-of-stay procedures,rule_content,Not in rule text,False,,,0.9,none,"The claim states students should contact their international student advisor at least 180 days before their I-20 program end date or admit until date to discuss options or apply for an extension. The passages from both the proposed and final rules do not mention a 180-day timeframe for contacting an advisor or applying for an extension. Passage [4] (final rule) states that USCIS must receive extension requests prior to the program end date but does not specify 180 days or mention contacting an advisor. The timeline shows the final rule was published before the source date, so the claim is not supported by the rule text as of the source date. Therefore, the claim is not directly confirmed or refuted but is not addressed by the rule text, making it false to say the rule requires or recommends this 180-day contact period.",,,,,,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,7a1b0e05bc83,6,1:20,80,https://www.youtube.com/watch?v=8wwO343OOzI&t=80s,"Second, regularly monitor your admit until date, which is listed on your I-94 record. This date marks the last day you are permitted to stay in the U.S.","Students must regularly monitor their admit until date on their I-94 record, which marks the last day they are permitted to stay in the U.S.",fact,fixed admission periods,rule_content,Supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (v1) states that the I-94 includes a specific date through which status is valid and that the alien must depart on or before that date, confirming that the I-94 admit until date marks the last day permitted to stay. The final rule (v2) clarifies that the I-94 end date derives from the SEVIS Form I-20 plus a 30-day departure period and that the I-94 will transition from D/S to a fixed end date, reinforcing the importance of monitoring the I-94 date. The timeline shows the source was published after the final rule was public but before the rule's effective date and before the court postponement. Thus, the claim is directly addressed and accurate as of the source's publish date, with no changes after that date that would make it untrue.",v1,90 FR 42080,V. Discussion of the Proposed Rule,"All persons arriving at a POE to the United States must be inspected by a U.S. Customs and Border Protection (CBP) officer and must apply for admission into the United States with CBP. 87 In the case of an alien, a CBP officer determines whether an alien is eligible for admission and, if they are, issues the I-94, Arrival/Departure Record with the nonimmigrant classification and period of admissio",https://www.federalregister.gov/citation/90-FR-42080,v2,91 FR 45058,L. Comments To Enhance SEVIS and Agency Communication,Response: DHS clarifies that the I-94 end date derives from the SEVIS Form I-20 plus the 30-day departure period. The I-94 will transition from âD/Sâ to a fixed end date. SEVIS notifies CBP of any changes to the student's status. The connection between ADIS/I-94 and SEVIS supports near real-time data transmission and ensures consistency across traveler status and student program status.,https://www.federalregister.gov/citation/91-FR-45058,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,b84ace4abb2e,7,1:40,100,https://www.youtube.com/watch?v=8wwO343OOzI&t=100s,"Third, the new rule restricts changing your program of study. Undergraduate students cannot change their major during their first year, unless granted an exception. Graduate students cannot change their major at any point.","The new rule restricts changing programs of study: undergraduate students cannot change their major during their first year unless granted an exception, and graduate students cannot change their major at any point.",fact,graduate transfers/program changes,rule_content,Supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (v1) explicitly states that undergraduate F-1 students cannot change programs or majors within their first academic year unless an exception is granted, and graduate students cannot change programs at any point (passage 1). The final rule (v2) acknowledges opposition to this restriction for undergraduates but maintains that changes during the first year require DHS review and possible exception (passages 4 and 5). Graduate students who fail out must return home, implying no program changes allowed (passage 5). Thus, the claim matches the proposed and final rule texts as of the source's publish date (2026-08-06). No timeline event after that date changes this restriction. Therefore, the claim is addressed, accurate at publish, and unchanged since then.",v1,90 FR 42109,Regulatory text Â§â214.2,"(A) An F-1 student at any level below the graduate degree level may not change programs or educational objectives, i.e. programs, majors, or educational levels, within the first academic year of a program of study, unless an exception is authorized by SEVP for extenuating circumstances that may include, but are not limited to, a school closure or a school's prolonged inability to hold in-person cl",https://www.federalregister.gov/citation/90-FR-42109,v2,91 FR 45041,e. Program Changes for Undergraduate Students,"Commenters stated that changes for undergraduate students were unfair and unrealistic. A majority of commenters expressed opposition to the prohibition on F-1 undergraduate students changing programs or educational objectives within their first year of study. Commenters expressed the restriction is overly limiting and lacks sufficient justification, particularly since similar restrictions do not a",https://www.federalregister.gov/citation/91-FR-45041,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,de1899d15538,8,1:55,115,https://www.youtube.com/watch?v=8wwO343OOzI&t=115s,Changing to another program at either the same or a lower degree level is also prohibited.,Changing to another program at the same or a lower degree level is prohibited under the new rule.,fact,graduate transfers/program changes,rule_content,Supported,False,Still current,AI suggestion,0.9,v1,"The proposed rule (v1) explicitly prohibits changing programs at the same or lower educational levels for F-1 students, particularly noting no program changes allowed for graduate students at any point (passage 1). It also discusses concerns about students enrolling repeatedly at the same or lower levels, indicating a prohibition consistent with the claim (passage 3). The final rule (v2) includes comments opposing these restrictions, arguing they are too rigid and harm students, but does not show the final regulatory text explicitly reversing the prohibition (passages 4-6). The timeline confirms the final rule was published after the source date, but the source date is after the proposed rule and before the court postponement. Hence, at the source publication date, the prohibition was in place as proposed. The court postponement after the source date pauses the rule but does not change the rule text itself. Therefore, the claim is addressed and accurate at publication based on the proposed rule text and timeline. There is no direct final text passage that rescinds the prohibition, only comments opposing it, so the claim has not changed since publication in terms of rule text.",v1,90 FR 42109,Regulatory text Â§â214.2,"(A) An F-1 student at any level below the graduate degree level may not change programs or educational objectives, i.e. programs, majors, or educational levels, within the first academic year of a program of study, unless an exception is authorized by SEVP for extenuating circumstances that may include, but are not limited to, a school closure or a school's prolonged inability to hold in-person cl",https://www.federalregister.gov/citation/90-FR-42109,v1,90 FR 42087,ii. Changes in Educational Objectives,"Under existing regulations, all F-1 students who change from one educational level to another or pursue multiple degrees in the same educational level are considered to be maintaining status. See 8 CFR 214.2(f)(5)(ii). DHS has observed that some students continuously enroll in different programs at the same degree level, such as by pursuing multiple associate, master's, undergraduate, bachelor's, ",https://www.federalregister.gov/citation/90-FR-42087,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,8ac60a14f0dd,9,2:09,129,https://www.youtube.com/watch?v=8wwO343OOzI&t=129s,"Fourth, there are important changes to the grace period, the designated departure period following program completion. Most F-1 students will now have only 30 days down from 60 to either depart the country, transfer to another school, start a new program, or obtain another status.","Most F-1 students will now have only a 30-day grace period after program completion, down from 60 days, to depart the country, transfer schools, start a new program, or obtain another status.",fact,F-1 departure period,rule_content,Supported,True,Outdated,AI suggestion,0.95,both,"The proposed rule (v1) explicitly states that the grace period for F-1 students after program completion is reduced from 60 days to 30 days (passages 1, 2, 3). The final rule (v2) confirms this change and addresses opposition to the reduction, affirming the 30-day grace period (passages 4, 5, 6). The timeline shows the final rule was published on 2026-07-17, before the source date of 2026-08-06, so the claim is accurate as of the source date. The court postponement on 2026-09-14 does not change the fact that the rule, as published, sets the grace period at 30 days. Therefore, the claim is directly confirmed by the rule texts and timeline events up to the source date.",v1,90 FR 42109,Regulatory text Â§â214.2,"(v) Period of preparation for departure or to otherwise maintain lawful status in the United States. An F-1 student who has completed a course of study and any authorized practical training will be allowed an additional 30-day period from the program end date or the 4 year maximum period of admission, or the end date of the approved employment authorization for post-completion OPT or STEM OPT, as ",https://www.federalregister.gov/citation/90-FR-42109,v1,90 FR 42089,iii. Preparation for Departure,"DHS believes that the time allotted for F students to prepare for departure should be revised from 60 to 30 days. See 8 CFR 214.2(f)(5)(iv) and proposed 8 CFR 214.2(f)(5)(v). Under existing regulations, F-1 students are provided 60 days following the completion of their studies and any practical training to prepare for departure from the United States. See 8 CFR 214.2(f)(5)(iv). However, this is t",https://www.federalregister.gov/citation/90-FR-42089,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,8bc79cae0686,10,2:34,154,https://www.youtube.com/watch?v=8wwO343OOzI&t=154s,"Fifth, if you receive authorization to withdraw from classes, you typically have 15 days from the withdrawal date to leave the United States.","If a student receives authorization to withdraw from classes, they typically have 15 days from the withdrawal date to leave the United States.",fact,other,rule_content,Supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (v1) explicitly states that an F-1 student authorized by the DSO to withdraw from classes is allowed a 15-day period from the withdrawal date to depart the United States (passage 1 and 3). The final rule (v2) maintains this provision, clarifying that students who end their study early must depart within 30 days, but specifically for withdrawal authorized by the DSO, the 15-day period remains (passage 6, though truncated, continues the same idea). The timeline shows the source was published after the final rule was public but before the rule's effective date and court postponement, so the claim aligns with the final rule as published and effective date pending. Therefore, the claim is addressed, accurate at the source publish date, and not changed since then.",v1,90 FR 42089,iii. Preparation for Departure,"Finally, DHS proposes to retain the current regulatory language that allows a 15-day period for departure from the United States if an alien is authorized by the DSO to withdraw from classes, but no additional time for departure if the alien fails to maintain a full course of study without the approval of the DSO or otherwise fails to maintain status. See 8 CFR 214.2(f)(5)(iv) and proposed 8 CFR 2",https://www.federalregister.gov/citation/90-FR-42089,v1,90 FR 42109,Regulatory text Â§â214.2,"(v) Period of preparation for departure or to otherwise maintain lawful status in the United States. An F-1 student who has completed a course of study and any authorized practical training will be allowed an additional 30-day period from the program end date or the 4 year maximum period of admission, or the end date of the approved employment authorization for post-completion OPT or STEM OPT, as ",https://www.federalregister.gov/citation/90-FR-42109,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,8wwO343OOzI,https://www.youtube.com/watch?v=8wwO343OOzI,YouTube,CSULB CIE,university,Immigration Check In 2026- Understanding the DHS Final Rule End of Duration of Status DS,2026-08-06,final_rule,204,285,1,79e704cb3d45,11,2:45,165,https://www.youtube.com/watch?v=8wwO343OOzI&t=165s,"Finally, remember to safeguard your immigration status proactively, keep all documents valid, monitor your timelines, and reach out to international student services whenever you have questions or concerns about your I-20, I-94. Admit until date, program extensions, or travel.","Students should proactively safeguard their immigration status by keeping all documents valid, monitoring timelines, and consulting international student services with questions about I-20, I-94, admit until date, program extensions, or travel.",fact,extension-of-stay procedures,rule_content,Supported,False,Still current,AI suggestion,0.95,v2,"The claim is directly supported by the quoted source text, which explicitly advises students to proactively safeguard their immigration status by keeping documents valid, monitoring timelines, and consulting international student services about I-20, I-94, admit until date, program extensions, or travel. The passages from both the proposed and final rules discuss requirements for maintaining status, extensions, and the role of SEVIS and USCIS, but do not contradict or diminish the advice given in the source quote. The timeline shows the source was published after the final rule was made public but before the effective date and before the court postponement, so the claim is accurate as of the source's publish date and has not been changed by later events or rule versions.",v2,91 FR 45017,2. Clarity and Guidance for Transition Cases,"Comments: Commenters sought clarification for cases where a student's Form I-20 is no longer valid on the effective date of the rule, or where SEVIS records are terminated or pending updates. They requested assurance that students are not deemed unlawfully present due to technical or timing issues beyond their control. A commenter requested clarification about how unlawful presence will be accrued",https://www.federalregister.gov/citation/91-FR-45017,v2,91 FR 45058,L. Comments To Enhance SEVIS and Agency Communication,"DHS acknowledges that the changes and updates in SEVIS could increase departmental responsibilities and resource needs. At this time, however, DHS believes the current resource allocations for SEVIS operations and maintenance are sufficient and will continue to work with partner agencies to maintain data accuracy and reliability. Moreover, DHS will continue to ensure that all relevant data, includ",https://www.federalregister.gov/citation/91-FR-45058,pending,,,,gpt-4.1-mini,2026-09-24T18:40:45
ICEB-2025-0001,pm9dk_1i4Jc,https://www.youtube.com/watch?v=pm9dk_1i4Jc,YouTube,Law Office of Louis S. Haskell,law_firm,New F-1 Visa Rules: What happens to students already in the U.S.?,2026-08-13,final_rule,418,165536,514,8c2ef40933e8,1,0:00,0,https://www.youtube.com/watch?v=pm9dk_1i4Jc&t=0s,The Trump administration has announced new rules for people in the United States on student visas that begin September 15,"The Trump administration announced new rules for people in the United States on student visas that begin September 15, 2026.",fact,fixed admission periods,legal_status,Supported,True,Outdated,AI suggestion,0.9,timeline,"The timeline shows the final rule was published on 2026-07-17 with an effective date of 2026-09-15, confirming new rules for student visa holders starting September 15, 2026. The claim states the Trump administration announced these rules beginning September 15, 2026, and the source was published on 2026-08-13, after the final rule publication but before the effective date. The passages do not mention the Trump administration specifically, but the timeline confirms the rule's effective date matches the claim's date. The claim is addressed by the timeline but not explicitly by the passages. There is no indication the claim is false or changed after the source date, though a court postponed the rule on 2026-09-14, after the source date, which does not affect the claim's accuracy at the source date.",,,,,,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:42:44
ICEB-2025-0001,pm9dk_1i4Jc,https://www.youtube.com/watch?v=pm9dk_1i4Jc,YouTube,Law Office of Louis S. Haskell,law_firm,New F-1 Visa Rules: What happens to students already in the U.S.?,2026-08-13,final_rule,418,165536,514,2811101aa096,2,0:34,34,https://www.youtube.com/watch?v=pm9dk_1i4Jc&t=34s,The people who are here and do not leave are still subject to the new rules.,"Students already in the United States before September 15, 2026, are still subject to the new rules even if they do not leave the country.",fact,fixed admission periods,rule_content,Not in rule text,False,,,0.7,both,"The final rule (v2) clarifies that students whose programs or OPT have ended by the effective date (September 15, 2026) have a departure period and that those remaining beyond a fixed time will begin accruing unlawful presence. It also states that aliens who were granted status prior to September 15, 2026, and who depart and seek admission after that date are subject to new admission rules. However, it does not explicitly say that students already in the U.S. before September 15, 2026, who do not leave, are subject to the new rules. The timeline shows the final rule was published before the source date, but a court postponed the rule's effect on 2026-09-14, one day before the effective date. The claim that students already in the U.S. before September 15, 2026, are still subject to the new rules even if they do not leave is not directly confirmed or explicitly stated in the passages or timeline; the rule postponement also complicates the claim's accuracy as of the source date.",v2,91 FR 45130,Regulatory text Â§â248.1,"(e) Admission of aliens under section 101(a)(15)(F) and (J) previously granted duration of status. Aliens who were granted a change to F or J status prior to September 15, 2026, and who departed the United States and are applying for admission on or after September 15, 2026, will be inspected and may be admitted into the United States up to the program end date as noted on the Form I-20 or Form DS",https://www.federalregister.gov/citation/91-FR-45130,v2,91 FR 45017,2. Clarity and Guidance for Transition Cases,"Response: An F-1 student whose program or OPT has ended on the effective date of the rule will have the remainder of their allowed departure period to leave the United States, i.e., 60 days from the program end date on their I-20. See new 8 CFR 214.1(m). Students needing additional time will not be subject to the transition provision but rather be subject to the new rule and must apply for an EOS.",https://www.federalregister.gov/citation/91-FR-45017,pending,,,,gpt-4.1-mini,2026-09-24T18:42:44
