article_id,title,url,domain,seendate,window,source_country,is_repost,has_text,text_chars,cluster_size,source_urls,source_article_ids,extraction_status,grounding_score,confidence,confidence_note,checkable_claims,checked_claims,coverage_percent,claim_count,viewpoint_count,supported_count,partially_supported_count,contradicted_count,not_verifiable_count,review_required_count,extraction_warnings,verification_warnings,extraction_error_type,extraction_error_provider,extraction_error_code,extraction_error_param,extraction_error_request_id,extraction_error_filtered_categories,flat_row_id,record_type,record_index,evidence_index,speaker,organization,source_quote,start_char,end_char,sentence_ids,claim_text,claim_type,viewpoint_stance,viewpoint_target_provision,viewpoint_reason,verification_status,verification_verdict,verification_reason,verification_documents_searched,verification_evidence_as_of,verification_review_required,verification_key_fact_ids,verification_retrieved_evidence_ids,evidence_id,evidence_doc,evidence_citation,evidence_source_type,evidence_source_url,evidence_text
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:3:evidence:2,claim,3,2,Department of Homeland Security,Department of Homeland Security,"Now, DHS wants to bring them in line with most other nonimmigrant visa categories, where admission is granted only for a specific period.",798,935,4,"DHS wants to align F-1, J-1, and I visa holders with most other nonimmigrant visas by granting admission only for a specific period.",policy,,,,complete,supported,"The evidence from the proposed rule clearly states DHS intends to replace 'duration of status' (D/S) admissions for F, J, and I visas with admissions for a fixed time period aligned with most other nonimmigrant visas. It specifies fixed admission periods for J-1 up to 4 years and notes exceptions for I visa holders from China admitted up to 90 days, supporting the claim.",proposed,2025-08-28,False,KF-I-02 | KF-DS-01 | KF-ADMIT-02,proposed:8 CFR 214.2/p69 | proposed:III.B/p3 | proposed:8 CFR 214.2/p85 | proposed:III.A/p7 | proposed:V.F.iii/p4,proposed:III.B/p3,proposed,90 FR 42072,agency_explanation,,"Striking all references to D/S for F, J, and I nonimmigrants;"
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:3:evidence:3,claim,3,3,Department of Homeland Security,Department of Homeland Security,"Now, DHS wants to bring them in line with most other nonimmigrant visa categories, where admission is granted only for a specific period.",798,935,4,"DHS wants to align F-1, J-1, and I visa holders with most other nonimmigrant visas by granting admission only for a specific period.",policy,,,,complete,supported,"The evidence from the proposed rule clearly states DHS intends to replace 'duration of status' (D/S) admissions for F, J, and I visas with admissions for a fixed time period aligned with most other nonimmigrant visas. It specifies fixed admission periods for J-1 up to 4 years and notes exceptions for I visa holders from China admitted up to 90 days, supporting the claim.",proposed,2025-08-28,False,KF-I-02 | KF-DS-01 | KF-ADMIT-02,proposed:8 CFR 214.2/p69 | proposed:III.B/p3 | proposed:8 CFR 214.2/p85 | proposed:III.A/p7 | proposed:V.F.iii/p4,proposed:8 CFR 214.2/p69,proposed,8 CFR 214.2(i)(3)(ii),regulatory_text,,"(ii) Foreign nationals travelling on a passport issued by the People's Republic of China (with the exception of Hong Kong Special Administrative Region passport holders and Macau Special Administrative Region passport holders). An alien who presents a passport from the People's Republic of China (with the exception of Hong Kong Special Administrative Region passport holders and Macau Special Administrative Region passport holders), may be admitted until the activities or assignments consistent with the I classification are completed, not to exceed 90 days."
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:3:evidence:4,claim,3,4,Department of Homeland Security,Department of Homeland Security,"Now, DHS wants to bring them in line with most other nonimmigrant visa categories, where admission is granted only for a specific period.",798,935,4,"DHS wants to align F-1, J-1, and I visa holders with most other nonimmigrant visas by granting admission only for a specific period.",policy,,,,complete,supported,"The evidence from the proposed rule clearly states DHS intends to replace 'duration of status' (D/S) admissions for F, J, and I visas with admissions for a fixed time period aligned with most other nonimmigrant visas. It specifies fixed admission periods for J-1 up to 4 years and notes exceptions for I visa holders from China admitted up to 90 days, supporting the claim.",proposed,2025-08-28,False,KF-I-02 | KF-DS-01 | KF-ADMIT-02,proposed:8 CFR 214.2/p69 | proposed:III.B/p3 | proposed:8 CFR 214.2/p85 | proposed:III.A/p7 | proposed:V.F.iii/p4,proposed:8 CFR 214.2/p85,proposed,8 CFR 214.2(j)(1)(ii)(A),regulatory_text,,"(ii) Admission period and period of stay. (A) J-1 exchange visitor. A J-1 exchange visitor may be admitted for the duration of the exchange visitor program, as stated by the program end date noted on Form DS-2019 or successor form, not to exceed a period of 4 years."
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:4:evidence:1,claim,4,1,Department of Homeland Security,Department of Homeland Security,the current open-ended framework “does not afford immigration officers enough predetermined opportunities to directly verify that aliens are engaging only in authorised activities.”,977,1158,5,The current “duration of status” system does not afford immigration officers enough predetermined opportunities to verify authorized activities.,government_position,,,,complete,supported,"The agency explanation explicitly states that the current open-ended D/S framework does not provide immigration officers enough predetermined opportunities to directly verify authorized activities, supporting the claim.",proposed,2025-08-28,False,KF-I-02 | KF-DS-01 | KF-TRANS-01,proposed:8 CFR 214.2/p69 | proposed:III.B/p3 | proposed:8 CFR 214.1/p31 | proposed:III.A/p2 | proposed:IV.C.ii/p6,proposed:III.A/p2,proposed,90 FR 42071,agency_explanation,,"The significant increase in the volume of F academic students, J exchange visitors, and I foreign information media representatives poses a challenge to the Department's ability to monitor and oversee these nonimmigrants while they are in the United States. During the length of their stay for D/S, a period of admission without a specified end date, these nonimmigrants are not required to have direct interaction with DHS, except for a few limited instances, such as when applying for employment authorization for optional practical training (OPT) or for reinstatement if they have failed to maintain status. Admission for D/S, in general, does not afford immigration officers enough predetermined opportunities to directly verify that aliens granted such nonimmigrant statuses are engaging only in those activities their respective classifications authorize while they are in the United States. In turn, this has undermined DHS's ability to effectively enforce compliance with the statutory inadmissibility grounds related to unlawful presence and has created incentives for fraud and abuse."
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:5:evidence:1,claim,5,1,Department of Homeland Security,Department of Homeland Security,"Officials argue that fixed time limits would allow them to periodically assess compliance, deter fraud, and strengthen the integrity of the visa system.",1159,1311,6,"Fixed time limits would allow DHS to periodically assess compliance, deter fraud, and strengthen visa system integrity.",government_position,,,,complete,supported,"The proposed rule and explanations indicate that fixed time limits would permit DHS periodic assessments to verify compliance, deter fraud, and strengthen visa system integrity, fully supporting the claim.",proposed,2025-08-28,False,KF-DS-01 | KF-ADMIT-01 | KF-I-02,proposed:III.B/p3 | proposed:8 CFR 214.2/p3 | proposed:8 CFR 214.2/p69 | proposed:III.A/p8 | proposed:IV.C.i/p4,proposed:III.A/p8,proposed,90 FR 42072,agency_explanation,,"These changes would ensure that DHS has an effective mechanism to periodically and directly assess whether these nonimmigrants are complying with the conditions of their classifications and U.S. immigration laws, and to obtain timely and accurate information about the activities these aliens have engaged in and plan to engage in during their temporary stay in the United States. If immigration officers discover a nonimmigrant in one of these classifications has overstayed or otherwise violated his or her status, the proposed changes may result in the alien beginning to accrue unlawful presence for purposes of unlawful presence-related statutory grounds of inadmissibility under section 212(a)(9)(B)(i) and (C)(i) of the INA. DHS believes this greater oversight would deter F, J, or I nonimmigrants from engaging in fraud and abuse and strengthen the integrity of these nonimmigrant classifications."
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:5:evidence:2,claim,5,2,Department of Homeland Security,Department of Homeland Security,"Officials argue that fixed time limits would allow them to periodically assess compliance, deter fraud, and strengthen the integrity of the visa system.",1159,1311,6,"Fixed time limits would allow DHS to periodically assess compliance, deter fraud, and strengthen visa system integrity.",government_position,,,,complete,supported,"The proposed rule and explanations indicate that fixed time limits would permit DHS periodic assessments to verify compliance, deter fraud, and strengthen visa system integrity, fully supporting the claim.",proposed,2025-08-28,False,KF-DS-01 | KF-ADMIT-01 | KF-I-02,proposed:III.B/p3 | proposed:8 CFR 214.2/p3 | proposed:8 CFR 214.2/p69 | proposed:III.A/p8 | proposed:IV.C.i/p4,proposed:III.B/p3,proposed,90 FR 42072,agency_explanation,,"Striking all references to D/S for F, J, and I nonimmigrants;"
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:5:evidence:3,claim,5,3,Department of Homeland Security,Department of Homeland Security,"Officials argue that fixed time limits would allow them to periodically assess compliance, deter fraud, and strengthen the integrity of the visa system.",1159,1311,6,"Fixed time limits would allow DHS to periodically assess compliance, deter fraud, and strengthen visa system integrity.",government_position,,,,complete,supported,"The proposed rule and explanations indicate that fixed time limits would permit DHS periodic assessments to verify compliance, deter fraud, and strengthen visa system integrity, fully supporting the claim.",proposed,2025-08-28,False,KF-DS-01 | KF-ADMIT-01 | KF-I-02,proposed:III.B/p3 | proposed:8 CFR 214.2/p3 | proposed:8 CFR 214.2/p69 | proposed:III.A/p8 | proposed:IV.C.i/p4,proposed:IV.C.i/p4,proposed,90 FR 42076,agency_explanation,,"Additionally, DHS expects this change would deter and prevent fraud, as a requirement to check-in directly with an immigration officer is inherently likely to deter exploitation of perceived vulnerabilities in the F and J nonimmigrant classifications. The same benefits of direct evaluation, better recordkeeping, and fraud prevention also would apply to the I population."
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:6,claim,6,,,,"In 2023 alone, more than 1.6 million F-1 students, over 500,000 J-1 exchange visitors, and 32,470 I visa holders entered the US.",1360,1488,8,"More than 1.6 million F-1 students, over 500,000 J-1 exchange visitors, and 32,470 I visa holders entered the US in 2023.",outside_fact,,,,excluded,,outside_fact claims are excluded from policy grounding scores.,,2025-08-28,False,,,,,,,,
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:7:evidence:1,claim,7,1,Department of Homeland Security,Department of Homeland Security,The Department believes the proposed rules will give immigration authorities clearer oversight in managing such large numbers.,1489,1615,9,The proposed rules will give immigration authorities clearer oversight in managing large numbers of visa holders.,government_position,,,,complete,supported,"The DHS explanation notes that the proposed rules will give immigration authorities clearer oversight managing large numbers of visa holders, consistent with the claim.",proposed,2025-08-28,False,KF-I-02 | KF-DATE-01 | KF-GRACE-04,proposed:8 CFR 214.2/p69 | proposed:FRONT.DATES/p1 | proposed:8 CFR 214.2/p87 | proposed:III.A/p3 | proposed:V.B/p1,proposed:III.A/p3,proposed,90 FR 42071,agency_explanation,,"For F and J visa holders, the Immigration and Nationality Act (INA) specifically states that aliens must have a residence in a foreign country which they have no intention of abandoning and seek to enter the United States temporarily.[^15] Yet, DHS has many examples of students and exchange visitors staying for decades in their student or exchange visitor status.[^16]"
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:8:evidence:1,claim,8,1,Department of Homeland Security,Department of Homeland Security,"Fixed admission periods: F and J visa holders will now be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",1700,1856,10,"F and J visa holders will be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",policy,,,,complete,supported,"The final rule codifies fixed admission periods up to 4 years for F and J visa holders, after which extensions must be requested, matching the claim.",court_order | final,2025-08-28,True,KF-ADMIT-01 | KF-TRANS-01 | KF-I-02,final:8 CFR 214.2/p6 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p74 | final:VI.E.2/p1 | final:V.E.1/p7 | final:V.B/p11,final:8 CFR 214.1/p25,final,8 CFR 214.1(m)(1),regulatory_text,,"(m) Transition period from duration of status to a fixed admission date--(1) Transition from duration of status admission to a fixed admission period for aliens properly maintaining F and J status on September 15, 2026. Aliens with F or J status who are properly maintaining their status on September 15, 2026, and who were admitted for duration of status are authorized to remain in the United States in F or J nonimmigrant status until the later date of either the expiration date on an Employment Authorization Document, Form I-766, or successor form, or the program end date noted on their Form I-20 or Form DS-2019, as applicable, not to exceed a period of 4 years from September 15, 2026, plus the departure period of 60 days for F nonimmigrants, which is November 14, 2030, and 30 days for J nonimmigrants, which is October 15, 2030. Subject to 8 CFR 274a.14, any authorized employment or training continues until the program end date on such F or J nonimmigrant's Form I-20 or DS-2019, as applicable and as endorsed by the designated school official or responsible officer for employment or training, or expiration date on the alien's Employment Authorization Document, Form I-766, or successor form. Aliens who need additional time to complete their current program of study, including requests for post-completion optional practical training (OPT) and the Science, Technology, Engineering and Mathematics (STEM) OPT extension, or exchange visitor program, including academic training, or would like to start a new program of study or exchange visitor program must apply for an extension of stay with USCIS in accordance with paragraph (c)(2) of this section for an admission period to a fixed date."
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:8:evidence:2,claim,8,2,Department of Homeland Security,Department of Homeland Security,"Fixed admission periods: F and J visa holders will now be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",1700,1856,10,"F and J visa holders will be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",policy,,,,complete,supported,"The final rule codifies fixed admission periods up to 4 years for F and J visa holders, after which extensions must be requested, matching the claim.",court_order | final,2025-08-28,True,KF-ADMIT-01 | KF-TRANS-01 | KF-I-02,final:8 CFR 214.2/p6 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p74 | final:VI.E.2/p1 | final:V.E.1/p7 | final:V.B/p11,final:8 CFR 214.2/p6,final,8 CFR 214.2(f)(5)(i),regulatory_text,,"(5) Period of stay--(i) General. An F-1 student is admitted for a fixed period of time, which is the period necessary to complete the course of study indicated on the Form I-20, or successor form, not to exceed a period of 4 years, plus additional times noted in this paragraph (f)(5)(i). A continuing F-1 student may be granted additional time to complete their program of study, as described in paragraphs (f)(7) and (f)(8)(iv) of this section, begin a new program of study, as described in paragraphs (f)(5)(ii)(D) and (f)(7) of this section, or following the completion of studies to engage in post-completion optional practical training (OPT) and the Science, Technology, Engineering and Mathematics (STEM) extension of OPT, as described in paragraph (f)(5)(i)(D) of this section. An F-1 student described in this section may be admitted for a period of up to 30 days before the indicated report date or program start date listed on the Form I-20 or successor form. An alien described in this paragraph (f)(5)(i) may remain in the United States for an additional 30 days as provided in paragraph (f)(5)(v) of this section. The 30-day period before the indicated report date or program start date and 30 additional days following the program end date or the 4-year maximum period of admission do not count toward the maximum length of stay. The admission periods described in this paragraph (f)(5)(i) are subject to the following exceptions:"
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:8:evidence:3,claim,8,3,Department of Homeland Security,Department of Homeland Security,"Fixed admission periods: F and J visa holders will now be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",1700,1856,10,"F and J visa holders will be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",policy,,,,complete,supported,"The final rule codifies fixed admission periods up to 4 years for F and J visa holders, after which extensions must be requested, matching the claim.",court_order | final,2025-08-28,True,KF-ADMIT-01 | KF-TRANS-01 | KF-I-02,final:8 CFR 214.2/p6 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p74 | final:VI.E.2/p1 | final:V.E.1/p7 | final:V.B/p11,final:V.E.1/p7,final,91 FR 45101,agency_explanation,,"As discussed in the NPRM, DHS believes that this transition will not be unreasonably burdensome on F and J nonimmigrants, and it will enable DHS to transition F and J nonimmigrants without unduly burdening nonimmigrants, USCIS, or CBP. Many would be able to complete their programs per the terms of their initial D/S using the original program end date as an expiration of their authorized period of stay. DHS may grant such periods, which include an additional 60 days for F nonimmigrants and 30 days for J nonimmigrants as provided in their previous admission, automatically without an application or fee. With this option, DHS believes that the majority of F and J nonimmigrants will be shifted to a fixed initial period of admission of 4 years or less. For example, J-1 research scholars and alien physicians who have program end dates for up to 5 or 7 years respectively will need to apply for an EOS before the 4-year maximum period of stay expires, i.e., the date that falls 4 years after the rule becomes effective and is listed in this rule for each program."
f702ac3d3f6d5ce4,"US ends  Duration of Statu : What the new fixed visa rules mean for F - 1 , J - 1 , and I holders",https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,timesofindia.indiatimes.com,20250828T014500Z,nprm_published,India,False,True,4241,1,https://timesofindia.indiatimes.com/education/news/us-ends-duration-of-status-what-the-new-fixed-visa-rules-mean-for-f-1-j-1-and-i-holders/articleshow/123553076.cms,f702ac3d3f6d5ce4,complete,96.4,High,Heuristic based on verification coverage; not statistically calibrated.,15,14,93.3,19,0,13,1,0,1,5,claim 1: source quote was not found exactly in the article | claim 21: source quote was not found exactly in the article | claim 22: source quote was not found exactly in the article,,,,,,,,f702ac3d3f6d5ce4:claim:8:evidence:4,claim,8,4,Department of Homeland Security,Department of Homeland Security,"Fixed admission periods: F and J visa holders will now be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",1700,1856,10,"F and J visa holders will be admitted for a maximum of four years, after which they must apply to DHS for an extension of stay.",policy,,,,complete,supported,"The final rule codifies fixed admission periods up to 4 years for F and J visa holders, after which extensions must be requested, matching the claim.",court_order | final,2025-08-28,True,KF-ADMIT-01 | KF-TRANS-01 | KF-I-02,final:8 CFR 214.2/p6 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p74 | final:VI.E.2/p1 | final:V.E.1/p7 | final:V.B/p11,final:V.B/p11,final,91 FR 45099,agency_explanation,,"All of these cases assume, consistent with this final rule, that the admission period of any F or J nonimmigrant previously admitted for D/S will be transitioned to a fixed date of admission upon travel outside the United States. To provide adequate notice to aliens previously admitted for D/S regarding the date when their admission period ends pursuant to the transition, an alien's period of admission will expire on the program end date on the alien's Form I-20 or DS-2019 that is valid on the final rule's effective date, not to exceed a period of 4 years from the final rule's effective date, plus the currently permitted additional period of 60 days for F nonimmigrants and 30 days for J nonimmigrants to depart. See new 8 CFR 214.1(m)(1). DHS believes that this will provide adequate notice because all students and exchange visitors in F or J nonimmigrant status who wish to extend their program currently need to apply for permission with their DSO or RO. At that time, the DSO or RO could explain that they are recommending a program extension, but the F or J nonimmigrant must apply for an EOS directly with DHS or depart the United States and seek readmission, and such EOS or readmission must be granted to remain lawfully in or to re-enter the United States, respectively."
